year,quarter,cik,accession,company_name,form_type,date_filed,contract_link,exhibit,exhibit_lead,content_type,label,parties,parties_raw,image_count,ocr_labeled,amend,restate,joinder,termination,archive_name
2001,QTR2,1029893,000103605001500456,RADNOR HOLDINGS CORP,10-Q,2001-05-04,https://mcc.law.stanford.edu/data/1029893/000103605001500456/dex101.txt,EX-10.1,EX-10,text/plain,services,"[""chevron chemical company llc"",""chevron phillips chemical co llc"",""cpc"",""radnor chemical corporation"",""radnor holdings corp"",""rcc"",""styrochem canada ltd"",""styrochem us ltd""]","[""chevron chemical company llc"",""chevron phillips chemical company lp"",""cpc"",""radnor chemical corporation"",""radnor holdings corp"",""rcc"",""styrochem canada ltd"",""styrochem us ltd""]",0,false,true,false,false,false,1029893/000103605001500456/dex101.txt
2001,QTR2,1031029,000095013401501721,STARTEK INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1031029/000095013401501721/d86943ex10-31.txt,EX-10.31,EX-10,text/plain,services,"[""mentor media pte ltd"",""microsoft corporation"",""startek inc"",""startek pacific inc""]","[""mentor media ltd"",""microsoft corporation"",""startek inc"",""startek pacific inc"",""startek pacific ltd""]",0,false,true,false,false,false,1031029/000095013401501721/d86943ex10-31.txt
2001,QTR2,1031029,000095013401501721,STARTEK INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1031029/000095013401501721/d86943ex10-32.txt,EX-10.32,EX-10,text/plain,services,"[""microsoft corporation"",""microsoft operations pte ltd"",""startek inc""]","[""microsoft corporation"",""microsoft operations pte ltd"",""mo"",""startek inc""]",0,false,true,false,false,false,1031029/000095013401501721/d86943ex10-32.txt
2001,QTR2,1031754,000109581101501557,WHEREHOUSE ENTERTAINMENT INC  NEW ,10-K,2001-04-27,https://mcc.law.stanford.edu/data/1031754/000109581101501557/a71859ex10-35.txt,EX-10.35,EX-10,text/plain,services,"[""aandm investment associates #3 llc"",""alvarez and marsal llc"",""antonio c alvarez"",""wherehouse entertainment inc new""]","[""aandm investment associates #3 llc"",""alvarez and marsal inc"",""antonio c alvarez"",""wherehouse entertainment inc new""]",0,false,true,false,false,false,1031754/000109581101501557/a71859ex10-35.txt
2003,QTR2,1035632,000114420403001820,WATLEY A B GROUP INC,10-K,2003-04-16,https://mcc.law.stanford.edu/data/1035632/000114420403001820/doc9.txt,EX-10.46,EX-10,text/plain,services,"[""ab watley inc"",""correspondent"",""penson financial services inc"",""watley a b group inc""]","[""ab watley inc"",""correspondent"",""penson financial services inc"",""watley a b group inc""]",0,false,true,false,false,false,1035632/000114420403001820/doc9.txt
2002,QTR2,1035688,000089322002000648,SELECT MEDICAL CORP,10-Q,2002-05-15,https://mcc.law.stanford.edu/data/1035688/000089322002000648/w60546ex10-2.txt,EX-10.2,EX-10,text/plain,services,"[""select air ii corporation"",""select medical corporation"",""select transport inc""]","[""select air ii corporation"",""select medical corp"",""select medical corporation"",""select transport inc""]",0,false,true,false,false,false,1035688/000089322002000648/w60546ex10-2.txt
2004,QTR2,1035748,000089161804001003,CALLIDUS SOFTWARE INC,10-Q,2004-05-14,https://mcc.law.stanford.edu/data/1035748/000089161804001003/f98448exv10w2w1.txt,EX-10.2.1,EX-10,text/plain,services,"[""callidus software inc"",""cezanne software inc""]","[""callidus software inc"",""cezanne software inc""]",0,false,true,false,false,false,1035748/000089161804001003/f98448exv10w2w1.txt
2004,QTR2,1035884,000089534504000414,COMMSCOPE INC,8-K,2004-06-15,https://mcc.law.stanford.edu/data/1035884/000089534504000414/lhex10_3.txt,EX-10.3,EX-10,text/plain,services,"[""commscope inc"",""commscope optical technologies inc"",""furukawa electric co ltd""]","[""commscope inc"",""commscope optical technologies inc"",""furukawa electric co ltd""]",0,false,true,true,false,false,1035884/000089534504000414/lhex10_3.txt
2002,QTR2,1038133,000103813302000011,HESKA CORP,10-K,2002-04-01,https://mcc.law.stanford.edu/data/1038133/000103813302000011/ex10istat.txt,EX-10,EX-10,text/plain,services,"[""heska corp"",""heska corporation"",""i-stat corporation""]","[""heska corp"",""heska corporation"",""i-stat corporation""]",0,false,true,true,false,false,1038133/000103813302000011/ex10istat.txt
2002,QTR2,1038133,000103813302000011,HESKA CORP,10-K,2002-04-01,https://mcc.law.stanford.edu/data/1038133/000103813302000011/ex10qui.txt,EX-10,EX-10,text/plain,services,"[""heska corp"",""heska corporation"",""quidel corporation""]","[""heska corp"",""heska corporation"",""quidel corporation""]",0,false,true,false,false,false,1038133/000103813302000011/ex10qui.txt
2002,QTR2,1038222,000103822202000008,WELLSFORD REAL PROPERTIES INC,10-Q,2002-05-10,https://mcc.law.stanford.edu/data/1038222/000103822202000008/ex10-104.txt,EX-10.104,EX-10,text/plain,services,"[""al feld"",""feld"",""park at highlands llc"",""wellsford park highlands corp"",""wellsford real properties inc""]","[""a feld"",""al feld"",""park at highlands llc"",""wellsford park highlands corp"",""wellsford real properties inc"",""wphc""]",0,false,true,false,false,false,1038222/000103822202000008/ex10-104.txt
2001,QTR2,1038914,000095013401501129,SANTA FE INTERNATIONAL CORP ,10-Q,2001-05-04,https://mcc.law.stanford.edu/data/1038914/000095013401501129/d86674ex10-41.txt,EX-10.41,EX-10,text/plain,services,"[""ppl shipyard pte ltd"",""santa fe international corporation""]","[""ppl shipyard pte ltd"",""santa fe international corp"",""santa fe international corporation"",""sfic""]",0,false,true,false,false,false,1038914/000095013401501129/d86674ex10-41.txt
2003,QTR2,1039184,000089706903000455,TRAILER BRIDGE INC,10-K,2003-04-14,https://mcc.law.stanford.edu/data/1039184/000089706903000455/dkm320a.txt,EX-10,EX-10,text/plain,services,"[""k corp"",""kadampanattu corp"",""trailer bridge inc""]","[""k corp"",""kadampanattu corp"",""trailer bridge inc""]",0,false,true,false,false,false,1039184/000089706903000455/dkm320a.txt
2002,QTR2,1039446,000095012302005307,JUPITER MEDIA METRIX INC,10-Q,2002-05-15,https://mcc.law.stanford.edu/data/1039446/000095012302005307/y60822ex10-7.txt,EX-10.7,EX-10,text/plain,services,"[""jmxi"",""jupiter media metrix inc"",""mmx"",""netratings inc"",""npd group inc""]","[""jmxi"",""jupiter media metrix inc"",""mmx"",""netratings inc"",""npd group inc""]",0,false,true,false,false,false,1039446/000095012302005307/y60822ex10-7.txt
2001,QTR2,1040829,000095014401004631,GAYLORD ENTERTAINMENT CO  DE,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1040829/000095014401004631/g68099ex10-9.txt,EX-10.9,EX-10,text/plain,services,"[""gaylord entertainment co de"",""ohf lp"",""opryland hospitality group"",""opryland hotel-florida limited"",""perinisuitt""]","[""gaylord entertainment co de"",""ohf lp"",""opryland hospitality group d/b/a olh gp"",""opryland hotel - florida lp"",""perini/suitt""]",0,false,true,false,false,false,1040829/000095014401004631/g68099ex10-9.txt
2002,QTR2,1040896,000089109202000468,INTELLI CHECK INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/1040896/000089109202000468/e13253_ex1015.txt,EX-10.15,EX-10,text/plain,services,"[""aamvanet inc"",""intelli check inc"",""intellicheck inc"",""john e maxwell""]","[""aamvanet inc"",""intelli check inc"",""intelli-check inc"",""john e maxwell""]",0,false,true,false,false,false,1040896/000089109202000468/e13253_ex1015.txt
2001,QTR2,1041454,000091205701506574,UPC POLSKA INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1041454/000091205701506574/a2042875zex-10_2.txt,EX-10.2,EX-10,text/plain,services,"[""at entertainment ltd"",""societe europeenne des satellites s"",""upc broadcast centre ltd"",""upc polska inc"",""wizja television limited""]","[""at entertainment ltd"",""societe europeenne des satellites s"",""upc broadcast centre ltd"",""upc polska inc"",""wizja television limited""]",0,false,true,false,false,false,1041454/000091205701506574/a2042875zex-10_2.txt
2001,QTR2,1041954,000092838501000970,ITC DELTACOM INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1041954/000092838501000970/0000928385-01-000970-0011.txt,EX-10.49.2,EX-10,text/plain,services,"[""bellsouth telecommunications inc"",""itc deltacom inc"",""itcdeltacom communications inc""]","[""bellsouth telecommunications inc"",""itc deltacom inc"",""itc/\\deltacom communications inc""]",0,false,true,false,false,false,1041954/000092838501000970/0000928385-01-000970-0011.txt
2001,QTR2,1041954,000092838501000970,ITC DELTACOM INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1041954/000092838501000970/0000928385-01-000970-0012.txt,EX-10.49.3,EX-10,text/plain,services,"[""bellsouth telecommunications inc"",""itc deltacom inc"",""itcdeltacom communications inc""]","[""bellsouth telecommunications inc"",""itc deltacom inc"",""itc/\\deltacom communications inc""]",0,false,true,false,false,false,1041954/000092838501000970/0000928385-01-000970-0012.txt
2006,QTR2,1042787,000090951806000652,NORTH ATLANTIC TRADING CO INC,8-K,2006-06-28,https://mcc.law.stanford.edu/data/1042787/000090951806000652/mm6-2706_8ke101.txt,EX-10,EX-10,text/plain,services,"[""aandm"",""alvarez and marsal llc"",""north atlantic trading company inc"",""thomas f helms""]","[""aandm"",""alvarez and marsal llc"",""natc"",""north atlantic holding company inc"",""north atlantic trading co inc"",""north atlantic trading company inc"",""thomas f helms""]",0,false,true,false,false,false,1042787/000090951806000652/mm6-2706_8ke101.txt
2000,QTR2,1043497,000095016900000556,CREDITRUST CORP,10-Q,2000-05-30,https://mcc.law.stanford.edu/data/1043497/000095016900000556/0000950169-00-000556-0004.txt,EX-10.3,EX-10,text/plain,services,"[""creditrust corp"",""creditrust corporation"",""creditrust spv99-2 llc"",""norwest bank minnesota""]","[""creditrust corp"",""creditrust corporation"",""creditrust spv99-2 llc"",""national association"",""norwest bank minnesota""]",0,false,true,true,false,false,1043497/000095016900000556/0000950169-00-000556-0004.txt
2001,QTR2,1043946,000089322001000421,VERTICALNET INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1043946/000089322001000421/w46798ex10-25.txt,EX-10.25,EX-10,text/plain,services,"[""converge inc"",""ehitex inc"",""tradeum inc"",""verticalnet inc"",""verticalnet solutions"",""vns""]","[""converge inc"",""ehitex inc"",""tradeum inc"",""verticalnet inc"",""verticalnet solutions llc"",""vns""]",0,false,true,false,false,false,1043946/000089322001000421/w46798ex10-25.txt
2001,QTR2,1044583,000095013401501076,WILLIAMS COMMUNICATIONS GROUP INC,8-K,2001-05-03,https://mcc.law.stanford.edu/data/1044583/000095013401501076/d86428ex99-2.txt,EX-99.2,EX-99,text/plain,services,"[""williams communications group inc"",""williams companies inc"",""williams group"",""williams international company""]","[""williams communications group inc"",""williams companies inc"",""williams group"",""williams international company""]",0,false,true,true,false,false,1044583/000095013401501076/d86428ex99-2.txt
2001,QTR2,1044646,000091412101500100,MORGAN STANLEY DEAN WITTER SPECTRUM COMMODITY L P,8-K,2001-04-25,https://mcc.law.stanford.edu/data/1044646/000091412101500100/mo558275_ex10-01.txt,EX-10.01,EX-10,text/plain,services,"[""demeter management corporation"",""morgan stanley commodities management inc"",""morgan stanley dean witter commodities management inc"",""morgan stanley dean witter spectrum commodity lp"",""morgan stanley tangible asset fund l""]","[""demeter management corporation"",""morgan stanley commodities management inc"",""morgan stanley dean witter commodities management inc"",""morgan stanley dean witter spectrum commodity l p"",""morgan stanley dean witter spectrum commodity lp"",""morgan stanley tangible asset fund l""]",0,false,true,true,false,false,1044646/000091412101500100/mo558275_ex10-01.txt
2001,QTR2,1044646,000091412101500100,MORGAN STANLEY DEAN WITTER SPECTRUM COMMODITY L P,8-K,2001-04-25,https://mcc.law.stanford.edu/data/1044646/000091412101500100/mo558275_ex10-02.txt,EX-10.02,EX-10,text/plain,services,"[""demeter management corporation"",""morgan stanley dean witter commodities management inc"",""morgan stanley dean witter spectrum commodity lp""]","[""demeter management corporation"",""morgan stanley dean witter commodities management inc"",""morgan stanley dean witter spectrum commodity l p""]",0,false,true,false,false,false,1044646/000091412101500100/mo558275_ex10-02.txt
2003,QTR2,1045597,000095013003003107,I3 MOBILE INC,10-K,2003-04-09,https://mcc.law.stanford.edu/data/1045597/000095013003003107/dex1013b.txt,EX-10.13(B),EX-10,text/plain,services,"[""13 mobile inc"",""errol gerson"",""i3 mobile inc"",""inetnow inc""]","[""13 mobile inc"",""errol gerson"",""i3 mobile inc"",""inetnow inc""]",0,false,true,false,false,false,1045597/000095013003003107/dex1013b.txt
2003,QTR2,1045597,000095013003003107,I3 MOBILE INC,10-K,2003-04-09,https://mcc.law.stanford.edu/data/1045597/000095013003003107/dex1013c.txt,EX-10.13(C),EX-10,text/plain,services,"[""13 mobile inc"",""gary sallee"",""i3 mobile inc"",""inet"",""inetnow inc""]","[""13 mobile inc"",""gary sallee"",""i3 mobile inc"",""inet(now"",""inetnow inc""]",0,false,true,false,false,false,1045597/000095013003003107/dex1013c.txt
2006,QTR2,1045829,000104582906000016,VANGUARD HEALTH SYSTEMS INC,10-Q,2006-05-12,https://mcc.law.stanford.edu/data/1045829/000104582906000016/exhibit10_3.txt,EX-10.3,EX-10,text/plain,services,"[""phoenix health plancommunity connection"",""vanguard health systems inc""]","[""phoenix health plan/community connection"",""vanguard health systems inc""]",0,false,true,false,false,false,1045829/000104582906000016/exhibit10_3.txt
2006,QTR2,1045829,000104582906000016,VANGUARD HEALTH SYSTEMS INC,10-Q,2006-05-12,https://mcc.law.stanford.edu/data/1045829/000104582906000016/exhibit10_4.txt,EX-10.4,EX-10,text/plain,services,"[""phoenix health plancommunity connection"",""vanguard health systems inc""]","[""phoenix health plan/community connection"",""vanguard health systems inc""]",0,false,true,false,false,false,1045829/000104582906000016/exhibit10_4.txt
2006,QTR2,1047699,000095014406004699,KING PHARMACEUTICALS INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1047699/000095014406004699/g00994exv10w6.txt,EX-10.6,EX-10,text/plain,services,"[""hoechst marion roussel deutschland gmbh"",""king pharmaceuticals inc"",""sanofi-aventis deutschland gmbh""]","[""hoechst marion roussel deutschland gmbh"",""king pharmaceuticals inc"",""sanofi-aventis deutschland gmbh"",""supplier""]",0,false,true,true,false,false,1047699/000095014406004699/g00994exv10w6.txt
2006,QTR2,1047699,000095014406004699,KING PHARMACEUTICALS INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1047699/000095014406004699/g00994exv10w7.txt,EX-10.7,EX-10,text/plain,services,"[""hoechst marion roussel deutschland gmbh"",""hoechst marion roussel inc"",""king pharmaceuticals inc"",""sad"",""sanofi-aventis deutschland gmbh"",""sanofi-aventis us llc""]","[""hoechst marion roussel deutschland gmbh"",""hoechst marion roussel inc"",""king pharmaceuticals inc"",""sad"",""sanofi-aventis deutschland gmbh"",""sanofi-aventis us llc""]",0,false,true,false,false,false,1047699/000095014406004699/g00994exv10w7.txt
2002,QTR2,1050112,000095017202000641,ANTHRACITE CAPITAL INC,10-K,2002-04-01,https://mcc.law.stanford.edu/data/1050112/000095017202000641/s383051.txt,EX-10,EX-10,text/plain,services,"[""anthracite capital inc"",""blackrock financial management inc""]","[""anthracite capital inc"",""blackrock financial management inc""]",0,false,true,false,false,false,1050112/000095017202000641/s383051.txt
2002,QTR2,1050112,000095017202001026,ANTHRACITE CAPITAL INC,10-Q,2002-05-15,https://mcc.law.stanford.edu/data/1050112/000095017202001026/ny383051.txt,EX-10,EX-10,text/plain,services,"[""anthracite capital inc"",""blackrock financial management inc""]","[""anthracite capital inc"",""blackrock financial management inc""]",0,false,true,false,false,false,1050112/000095017202001026/ny383051.txt
2002,QTR2,1050112,000095017202001044,ANTHRACITE CAPITAL INC,10-K/A,2002-05-17,https://mcc.law.stanford.edu/data/1050112/000095017202001044/anthra102.txt,EX-10.2,EX-10,text/plain,services,"[""anthracite capital inc"",""blackrock financial management inc""]","[""anthracite capital inc"",""blackrock financial management inc""]",0,false,true,false,false,false,1050112/000095017202001044/anthra102.txt
2002,QTR2,1050112,000095017202001044,ANTHRACITE CAPITAL INC,10-K/A,2002-05-17,https://mcc.law.stanford.edu/data/1050112/000095017202001044/anthra103.txt,EX-10.3,EX-10,text/plain,services,"[""anthracite capital inc"",""blackrock financial management inc""]","[""anthracite capital inc"",""blackrock financial management inc""]",0,false,true,false,false,false,1050112/000095017202001044/anthra103.txt
